,Location,Address_1,Address_2,Postal Code,City,Province,Phone,Fax,URL,Features,Services,Description,Name,Job Title,Week_Day,Open,Close,Bio
10,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Megan Martin,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']","Megan graduated with her Bachelor of Kinesiology degree with an extended minor in psychology from the University of the Fraser Valley in 2013. She is passionate about helping clients achieve their physical goals to improve their health and quality of life through exercise. She understands firsthand the impact that active rehabilitation makes in the recovery process, as she herself sustained a wrist injury while in her last semester of University. Following a severe wrist fracture that required surgery, Megan underwent Physiotherapy treatment and after several months and was able to regain full function. Megan is a positive and enthusiastic individual who has experience working in a variety of healthcare settings with clients from all walks of life, including those with cognitive/psycho-social barriers in addition to their physical limitations. She has several years of experience with exercise prescription and K-taping strategies to promote postural awareness and provide structural support. Megan is patient and loves to help her clients problem solve to address and overcome the barriers they face during their recovery process in order for them to reach their full potential. Her dream is to one day become a Physiotherapist."
11,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Nikolas Roberts,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']","Niko is currently a practicing kinesiologist and has been a member of the British Columbia Association of Kinesiologists (BCAK) since graduating in 2015. He holds a Bachelor Degree in Kinesiology and Exercise Science from the University of the Fraser Valley located in Abbotsford, BC Niko is the acting kinesiologist for the WorkSafe BC programs: Occupational Rehab 1 , Occupational Rehab 2 and Activity Related Soft Tissue Disorder at CBI. He also has experience working as a 1 on 1 kinesiologist on ICBC related files."
12,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Peter Knopp,Registered Clinical Counsellor,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']","Peter is a MA, RCC, Graduate of UBC's Master's Program in counselling Psychology in 1995. He has worked in Occupational Rehab Programs for 16 years, and in a variety of counselling settings dealing with alcohol and drug, career, family, parenting, marital, stress and anger management issues. Peter has had to practice what he preaches since he had surgery for a back injury, and has changed careers several times in his life."
13,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Robyn DeGroot,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']","Robyn is a registered Occupational Therapist who graduated with a Master's of Science in Occupational Therapy from the University of Alberta in 2015. She's worked in both vocational rehabilitation and private practice pediatrics, using a bio-psycho-social model (whole person, whole life) to address barriers to participation in activities that are meaningful for each individual person. She has a passion for story- learning the stories of others and entering into them to come alongside them and enable individuals to flourish in the situation they're in. Outside of her work she enjoys hiking, music, working out and trying new foods."
14,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Steve Labrosse,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']","Steve graduated from IJBC with a Masters in Physical Therapy and previously completed a Bachelor's of Science from Simon Fraser University. He is currently working in a multidisciplinary clinic alongside occupational therapists, sports medicine doctors and surgeons. Steve is working on his third level towards his Fellow of the Canadian Academy of Manual and Manipulative Physical Therapy. Along with a hands-on manual approach, Steve is also trained in Functional dry needling / IMS. Steve prefers to live an active lifestyle that includes weekly exercise, yoga and rock climbing."
15,CBI Health Centre - Abbotsford,34194 Marshall Road ,Suite 100,V2S 5E4,Abbotsford,BC,604.852.5655,604.852.5828,https://www.cbi.ca/web/physiotherapy-abbotsford-marshall," Free Parking ,  Wheelchair Accessible ",Acupuncture/IMS;Cognitive Rehabilitation;Custom Orthotics/Bracing & Splinting;Hand Therapy;Health and Safety Consulting;Kinesiology;MVA Rehabilitation;Mental Health;Occupational Therapy;Pain Management Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Psychology;Return to Work Planning;Vestibular Rehabilitation,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Vikram Dhindsa,Occupational Therapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['6:00pm', '6:00pm', '6:00pm', '6:00pm', '4:00pm']",
16,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Alise Hoogendoorn,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Alise became a Registered Kinesiologist with the BCAK in 2010 after completing her Bachelor’s degree at the University of the Fraser Valley in Abbotsford. Alise joined the CBI Health Group team in 2016 and her interests include Return to Work Coordination, Active Therapy for both WSBC and ICBC clients as well as Hydrotherapy. Prior to joining CBI, Alise worked largely with clients who required rehabilitation following motor vehicle accidents as well as those who had suffered from cognitive deficits due to a traumatic brain injury. Alise enjoys yoga, running, and cycling along the Fraser River with her husband."
17,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Brandy Deol,Clinic Administrator,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Brandy brings over 18 years of office administration experience to her position of Clinic Administrator at CBI Clearbrook. She spent most of her career working in the Health Services sector in the Public Service and enjoys promoting health and wellness in the workplace. Brandy lives in Mission, BC with her family and in her free time enjoys reading, running, hiking, dragon boating, and spending time with her family outdoors."
18,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Emma Kliever,Kinesiologist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Emma Kliever has been with CBI Health Centre Clearbrook since 2016 working as a Kinesiologist, dividing her time between Occupational Rehabilitation Programs and Disability Services. Prior to joining CBI Emma worked with an interdisciplinary team, providing community based services to individuals with severe musculoskeletal injuries, brain injury, mental health, chronic pain, fibromyalgia, cancer, and Veterans. She has been a Kinesiologist for the past 7 years, and recently graduated with her Master’s Degree in Rehabilitation Science from UBC. Emma was on the Board of Directors for the BC Association of Kinesiologists, and remains actively involved in the association. She is also on the Board of Directors for the Fraser Valley Mountain Biker’s Association, as her hobbies include hiking and mountain biking with her family and Border Collie, Cedar."
19,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Greg Guizzo,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Greg Guizzo has been practicing Physiotherapy in British Columbia since 1994. Greg graduated from the University of British Columbia with a Bachelor of Physical Education. He was then accepted into the Faculty of Medicine and graduated with a Bachelor’s of Science in Physical Therapy in 1994. Greg has extensive experience providing physical rehabilitation for musculoskeletal related, Work Safe and ICBC associated injuries. He develops and instructs resisted rehabilitation exercise programs with the use of isokinetic and work simulation devices. He has experience in occupational rehabilitation, work conditioning programs and developing and instructing hydrotherapy programs. He has a keen interest in Manual Therapy and is a certified Medical Golf Fitness provider with the Titleist Performance Institute.Outside of the clinic, Greg volunteers his time and expertise to a number of sports teams and events in the Fraser Valley."
20,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Justin Baerg,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Born and raised in Abbotsford on a dairy farm, Justin completed his Bachelor of Science (Honours) at Trinity Western University and his Masters of Physiotherapy at UBC. After graduation, he moved back to Abbotsford with his wife and two small children and began practicing at our clinic.Justin has a certificate in Acupuncture, and is trained in vestibular rehabilitation and concussion management. In addition to these interest and his interests in Manual Therapy he often reads about Pain Science and is currently a member of the CBI pain hub and is involved with designing an Advanced Pain Management course for clinicians.In his free time he enjoys gardening and spending time outdoors with his family."
21,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Kanupriya Joshi,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Kanu received her Bachelors of Science in Physiotherapy from India. She has been in the private practice sector since 2010. Her growing interest to help the community has encouraged her to learn different ways of treating a problem. She has certifications in Acupuncture, Dry Needling, Vestibular Therapy, Muscle Energy Techniques and Myofascial Release. Her focus with each patient is to educate them on their condition and motivate them to a positive and an active role in their rehab process. She strongly believes that an active treatment plan is the key to a healthy lifestyle. In her spare time she loves to paint, hike and spend time with her daughter."
22,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Mark Ferguson,Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Mark Ferguson has been practicing physiotherapy in both England and Canada for the past 30 years. After completing his Graduate Diploma in Physiotherapy at Teesside Polytechnic in Middlesbrough, England, Mark made the move to Canada to advance his knowledge and spending time in Toronto and Alberta. He has been practicing at our location since 1994 and has developed a great community following.Working throughout England and Canada has provided Mark with a wide range of experience in providing extensive rehabilitation programs for international athletes, high school athletic teams, and community organizations. His interest in spinal injuries along with his proficiency in isokinetic muscle strength testing has played a key role in his advancement, demonstrating Mark’s dedication, passion and broad knowledge in the field of physiotherapy.Mark also takes his knowledge outside of the clinic where he has provided expertise and treatment to many organizations and sport teams, including the Abbotsford Rugby Club and for the BC Summer Games."
23,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Nicki Pankiw,Clinic Manager - Physiotherapist,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Nicki has been a physiotherapist for 20 years. She obtained a Bachelor’s of Science in Physiotherapy from the University of Liverpool in 1997 and since then has worked in a variety of settings. She has worked with CBI for over 10 years and has been managing CBI Clearbrook since 2016. She is also the lead physiotherapist for the WSBC Occupation Rehabilitation program at the clinic. Post graduate education has included Acupuncture, McKenzie, Vestibular Rehabilitation and Functional Capacity Evaluation (Matheson). By utilizing education and an active approach to rehabilitation, Nicki is able to facilitate client engagement and growth towards functional independence. Outside of work, Nicki enjoys running, hiking and spending time with her family."
24,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Rupinder Bhullar,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Rupinder joined CBI in July 2018 and has been in the administration field for about 3 years. Prior to her move into an administration career, she worked as a registered nurse. Outside of work she is a mother to her handsome 2 year old boy as well as to her four fur babies! She is also an avid horseback rider and barrel racer."
25,CBI Health Centre - Abbotsford Clearbrook,3106 Clearbrook Road ,----,V2T 4N6,Abbotsford,BC,604.855.0155,604.855.0156,https://www.cbi.ca/web/physiotherapy-abbotsford-clearbrook," Free Parking ,  Late Hours ,  Wheelchair Accessible ",Acupuncture/IMS;Concussion;Disability Management;Kinesiology;MVA Rehabilitation;Physiotherapy;Pre/Post-Surgical Rehabilitation;Return to Work Planning;Vestibular Rehabilitation;Workplace Education and Training,"Better health begins here Our CBI Health Center Services focus on the individual: that means we design our treatment plans around your unique needs and goals, adhere to best practices and consistently deliver the highest standards of quality care for the best possible outcomes. Let us help you regain independence Let us help you regain strength, function and movement so you can enjoy an overall better quality of life.",Simranjeet Kaur,Administrative Assistant,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']","['7:00am', '7:00am', '7:00am', '7:00am', '7:00am']","['7:00pm', '7:00pm', '7:00pm', '7:00pm', '6:00pm']","Simran joined the CBI team in Feb 2018. She has over 2 years of experience as an administrative assistant. In addition to that, she has over 5 years of experience in teaching. Simran is very optimistic and enthusiastic with great problem solving skills. She loves travelling and exploring new places. In her free time she loves to read books, cooking, and participating in outdoor activities such as hiking, especially with family and friends."
